C1,C2,L1,L2,Wn,Wvar,DCPowerConsumption,OscillationFrequency,TuningRange,OutputPower,PhaseNoise
7.5e-13,5e-14,4e-10,5e-10,5e-06,8.5e-06,0.0776,31700000000.0,1820000000.0,7.514,-88.31
7.5e-13,5e-14,4e-10,5e-10,5e-06,9e-06,0.0776,31600000000.0,1080000000.0,11.25,-89.82
7.5e-13,5e-14,4e-10,5e-10,5.5e-06,5.5e-06,0.0853,34600000000.0,4740000000.0,8.835,-84.86
7.5e-13,5e-14,4e-10,5e-10,5.5e-06,6e-06,0.0853,32500000000.0,4740000000.0,10.27,-87.02
7.5e-13,5e-14,4e-10,5e-10,5.5e-06,6.5e-06,0.0853,31100000000.0,4760000000.0,9.635,-92.69
7.5e-13,5e-14,4e-10,5e-10,5.5e-06,7e-06,0.0853,30200000000.0,721000000.0,7.231,-79.12
7.5e-13,5e-14,4e-10,5e-10,5.5e-06,7.5e-06,0.0853,29600000000.0,1390000000.0,11.8,-83.21
7.5e-13,5e-14,4e-10,5e-10,5.5e-06,8e-06,0.0853,30300000000.0,1210000000.0,11.7,-91.68
7.5e-13,5e-14,4e-10,5e-10,5.5e-06,8.5e-06,0.0853,30700000000.0,2550000000.0,8.145,-98.59
7.5e-13,5e-14,4e-10,5e-10,6e-06,5e-06,0.0931,31000000000.0,3860000000.0,7.422,-81.64
7.5e-13,5e-14,4e-10,5e-10,6e-06,5.5e-06,0.0931,29800000000.0,1430000000.0,12.43,-84.85
7.5e-13,5e-14,4e-10,5e-10,6e-06,6.5e-06,0.0931,31400000000.0,4700000000.0,6.574,-78.27
7.5e-13,5e-14,4e-10,5e-10,6e-06,7e-06,0.0931,30900000000.0,4710000000.0,9.758,-82.94
7.5e-13,5e-14,4e-10,5e-10,6e-06,7.5e-06,0.0931,30600000000.0,6060000000.0,9.287,-94.06
7.5e-13,5e-14,4e-10,5e-10,6e-06,8e-06,0.0931,29600000000.0,4650000000.0,8.803,-96.84
7.5e-13,5e-14,4e-10,5e-10,6e-06,8.5e-06,0.0931,29000000000.0,5730000000.0,8.643,-96.57
7.5e-13,5e-14,4e-10,5e-10,6e-06,9e-06,0.0931,28300000000.0,2140000000.0,8.214,-97.62
7.5e-13,5e-14,4e-10,5e-10,6.5e-06,5e-06,0.101,32000000000.0,2670000000.0,7.162,-82.69
7.5e-13,5e-14,4e-10,5e-10,6.5e-06,5.5e-06,0.101,30400000000.0,3490000000.0,7.079,-82.37
7.5e-13,5e-14,4e-10,5e-10,6.5e-06,6e-06,0.101,32700000000.0,4250000000.0,6.938,-81.89
7.5e-13,5e-14,4e-10,5e-10,6.5e-06,6.5e-06,0.101,28400000000.0,4610000000.0,6.674,-80.74
7.5e-13,5e-14,4e-10,5e-10,6.5e-06,7.5e-06,0.101,31600000000.0,4650000000.0,6.041,-78.13
7.5e-13,5e-14,4e-10,5e-10,6.5e-06,8e-06,0.101,29800000000.0,4660000000.0,9.268,-87.28
7.5e-13,5e-14,4e-10,5e-10,6.5e-06,8.5e-06,0.101,29500000000.0,4670000000.0,8.912,-95.98
7.5e-13,5e-14,4e-10,5e-10,6.5e-06,9e-06,0.101,29300000000.0,4660000000.0,8.64,-96.82
7.5e-13,5e-14,4e-10,5e-10,7e-06,5.5e-06,0.109,30100000000.0,2420000000.0,6.841,-83.43
7.5e-13,5e-14,4e-10,5e-10,7e-06,6e-06,0.109,32300000000.0,3100000000.0,6.752,-83.14
7.5e-13,5e-14,4e-10,5e-10,7e-06,6.5e-06,0.109,29200000000.0,3690000000.0,6.632,-82.74
7.5e-13,5e-14,4e-10,5e-10,7e-06,7e-06,0.109,28200000000.0,2480000000.0,12.66,-91.29
7.5e-13,5e-14,4e-10,5e-10,7e-06,7.5e-06,0.109,28400000000.0,4570000000.0,6.145,-80.61
7.5e-13,5e-14,4e-10,5e-10,7e-06,8e-06,0.109,31000000000.0,4570000000.0,7.61,-87.19
7.5e-13,5e-14,4e-10,5e-10,7e-06,8.5e-06,0.109,30400000000.0,3440000000.0,-0.996,-88.19
7.5e-13,5e-14,4e-10,5e-10,7.5e-06,5e-06,0.116,28500000000.0,1790000000.0,6.728,-84.81
7.5e-13,5e-14,4e-10,5e-10,7.5e-06,8e-06,0.116,27600000000.0,4470000000.0,5.939,-81.88
7.5e-13,5e-14,4e-10,5e-10,7.5e-06,8.5e-06,0.116,27900000000.0,2670000000.0,5.679,-80.83
7.5e-13,5e-14,4e-10,5e-10,7.5e-06,9e-06,0.116,30100000000.0,4490000000.0,7.173,-89.79
7.5e-13,5e-14,4e-10,5e-10,8e-06,8.5e-06,0.124,27600000000.0,3610000000.0,5.725,-83.19
7.5e-13,5e-14,4e-10,5e-10,8e-06,9e-06,0.124,26600000000.0,4370000000.0,5.499,-82.14
7.5e-13,5e-14,4e-10,5e-10,8.5e-06,5e-06,0.132,27100000000.0,1510000000.0,11.4,-88.61
7.5e-13,5e-14,4e-10,5e-10,8.5e-06,9e-06,0.132,26800000000.0,2960000000.0,5.492,-84.37
7.5e-13,5e-14,4e-10,5e-10,9e-06,5e-06,0.14,26700000000.0,1780000000.0,11.11,-86.39
7.5e-13,5e-14,4e-10,5e-10,9e-06,5.5e-06,0.14,26800000000.0,1530000000.0,11.3,-87.72
7.5e-13,5e-14,4e-10,5e-10,9e-06,7.5e-06,0.14,26000000000.0,1620000000.0,5.67,-86.49
7.5e-13,5e-14,4e-10,5.5e-10,5e-06,5e-06,0.0776,30500000000.0,4870000000.0,9.344,-90.86
7.5e-13,5e-14,4e-10,5.5e-10,5e-06,5.5e-06,0.0776,32300000000.0,4840000000.0,10.7,-90.41
7.5e-13,5e-14,4e-10,5.5e-10,5e-06,6e-06,0.0776,30700000000.0,4820000000.0,9.968,-92.05
7.5e-13,5e-14,4e-10,5.5e-10,5e-06,9e-06,0.0776,30300000000.0,1090000000.0,11.38,-84.64
7.5e-13,5e-14,4e-10,5.5e-10,5.5e-06,5e-06,0.0853,29900000000.0,4410000000.0,7.656,-81.3
7.5e-13,5e-14,4e-10,5.5e-10,5.5e-06,6e-06,0.0853,30100000000.0,1820000000.0,12.45,-96.58
7.5e-13,5e-14,4e-10,5.5e-10,5.5e-06,6.5e-06,0.0853,30900000000.0,4790000000.0,10.2,-85.05
7.5e-13,5e-14,4e-10,5.5e-10,5.5e-06,7e-06,0.0853,29800000000.0,4810000000.0,9.57,-93.77
7.5e-13,5e-14,4e-10,5.5e-10,5.5e-06,7.5e-06,0.0853,28700000000.0,1530000000.0,11.98,-95.04
7.5e-13,5e-14,4e-10,5.5e-10,5.5e-06,8e-06,0.0853,28200000000.0,1260000000.0,11.85,-92.68
7.5e-13,5e-14,4e-10,5.5e-10,5.5e-06,8.5e-06,0.0853,29500000000.0,4330000000.0,8.401,-98.67
7.5e-13,5e-14,4e-10,5.5e-10,5.5e-06,9e-06,0.0853,29300000000.0,1650000000.0,8.096,-98.36
7.5e-13,5e-14,4e-10,5.5e-10,6e-06,5e-06,0.0931,30400000000.0,3220000000.0,7.376,-82.42
7.5e-13,5e-14,4e-10,5.5e-10,6e-06,6e-06,0.0931,28600000000.0,4680000000.0,7.117,-81.42
7.5e-13,5e-14,4e-10,5.5e-10,6e-06,7e-06,0.0931,28200000000.0,4730000000.0,6.424,-78.17
7.5e-13,5e-14,4e-10,5.5e-10,6e-06,7.5e-06,0.0931,29600000000.0,4740000000.0,9.698,-83.83
7.5e-13,5e-14,4e-10,5.5e-10,6e-06,8e-06,0.0931,29200000000.0,4770000000.0,9.218,-95.46
7.5e-13,5e-14,4e-10,5.5e-10,6e-06,8.5e-06,0.0931,28100000000.0,4800000000.0,8.935,-96.82
7.5e-13,5e-14,4e-10,5.5e-10,6e-06,9e-06,0.0931,27400000000.0,4690000000.0,8.607,-97.26
7.5e-13,5e-14,4e-10,5.5e-10,6.5e-06,5e-06,0.101,29300000000.0,2240000000.0,7.125,-83.55
7.5e-13,5e-14,4e-10,5.5e-10,6.5e-06,5.5e-06,0.101,31600000000.0,2850000000.0,7.04,-83.22
7.5e-13,5e-14,4e-10,5.5e-10,6.5e-06,6e-06,0.101,31300000000.0,3640000000.0,6.953,-82.89
7.5e-13,5e-14,4e-10,5.5e-10,6.5e-06,6.5e-06,0.101,28100000000.0,4530000000.0,6.813,-82.37
7.5e-13,5e-14,4e-10,5.5e-10,6.5e-06,7.5e-06,0.101,28500000000.0,4660000000.0,7.994,-89.14
7.5e-13,5e-14,4e-10,5.5e-10,6.5e-06,8e-06,0.101,30300000000.0,5430000000.0,8.2,-95.93
7.5e-13,5e-14,4e-10,5.5e-10,6.5e-06,8.5e-06,0.101,28500000000.0,4660000000.0,9.183,-88.69
7.5e-13,5e-14,4e-10,5.5e-10,6.5e-06,9e-06,0.101,28200000000.0,1320000000.0,12.06,-92.91
7.5e-13,5e-14,4e-10,5.5e-10,7e-06,5e-06,0.109,28200000000.0,1920000000.0,6.912,-84.65
7.5e-13,5e-14,4e-10,5.5e-10,7e-06,6e-06,0.109,28200000000.0,2500000000.0,6.72,-84.03
7.5e-13,5e-14,4e-10,5.5e-10,7e-06,7e-06,0.109,27500000000.0,2740000000.0,12.87,-90.0
7.5e-13,5e-14,4e-10,5.5e-10,7e-06,7.5e-06,0.109,27300000000.0,4560000000.0,6.319,-82.47
7.5e-13,5e-14,4e-10,5.5e-10,7e-06,8.5e-06,0.109,29700000000.0,4650000000.0,5.748,-80.11
7.5e-13,5e-14,4e-10,5.5e-10,7.5e-06,5e-06,0.116,27400000000.0,1760000000.0,6.725,-85.88
7.5e-13,5e-14,4e-10,5.5e-10,7.5e-06,5.5e-06,0.116,27200000000.0,1790000000.0,6.616,-85.5
7.5e-13,5e-14,4e-10,5.5e-10,7.5e-06,8e-06,0.116,27500000000.0,2670000000.0,12.8,-89.37
7.5e-13,5e-14,4e-10,5.5e-10,7.5e-06,8.5e-06,0.116,26100000000.0,4470000000.0,5.852,-82.63
7.5e-13,5e-14,4e-10,5.5e-10,7.5e-06,9e-06,0.116,26600000000.0,2220000000.0,12.52,-91.53
7.5e-13,5e-14,4e-10,5.5e-10,8e-06,5e-06,0.124,26800000000.0,1660000000.0,11.4,-91.37
7.5e-13,5e-14,4e-10,5.5e-10,8e-06,6.5e-06,0.124,26300000000.0,1750000000.0,6.222,-85.93
7.5e-13,5e-14,4e-10,5.5e-10,8e-06,8.5e-06,0.124,26600000000.0,3080000000.0,5.795,-84.71
7.5e-13,5e-14,4e-10,5.5e-10,8e-06,9e-06,0.124,26600000000.0,3600000000.0,5.633,-84.01
7.5e-13,5e-14,4e-10,5.5e-10,8.5e-06,5e-06,0.132,26600000000.0,1940000000.0,11.11,-90.03
7.5e-13,5e-14,4e-10,5.5e-10,8.5e-06,5.5e-06,0.132,25200000000.0,1660000000.0,11.31,-91.01
7.5e-13,5e-14,4e-10,5.5e-10,8.5e-06,7.5e-06,0.132,25500000000.0,1750000000.0,5.834,-85.34
7.5e-13,5e-14,4e-10,5.5e-10,9e-06,5e-06,0.14,24600000000.0,2120000000.0,10.9,-89.12
7.5e-13,5e-14,4e-10,5.5e-10,9e-06,5.5e-06,0.14,25800000000.0,1920000000.0,11.05,-89.8
7.5e-13,5e-14,4e-10,5.5e-10,9e-06,6e-06,0.14,25900000000.0,1690000000.0,11.21,-86.53
7.5e-13,5e-14,4e-10,5.5e-10,9e-06,8.5e-06,0.14,24700000000.0,1740000000.0,5.454,-86.84
7.5e-13,5e-14,4e-10,6.5e-10,5e-06,5e-06,0.0776,28900000000.0,4580000000.0,7.883,-81.5
7.5e-13,5e-14,4e-10,6.5e-10,5e-06,5.5e-06,0.0776,28500000000.0,4960000000.0,7.737,-81.01
7.5e-13,5e-14,4e-10,6.5e-10,5e-06,6e-06,0.0776,27900000000.0,4930000000.0,7.378,-79.61
7.5e-13,5e-14,4e-10,6.5e-10,5e-06,6.5e-06,0.0776,29700000000.0,4920000000.0,10.5,-85.97
7.5e-13,5e-14,4e-10,6.5e-10,5e-06,7e-06,0.0776,29200000000.0,5010000000.0,10.03,-89.37
7.5e-13,5e-14,4e-10,6.5e-10,5e-06,7.5e-06,0.0776,28800000000.0,510000000.0,8.581,-98.36
7.5e-13,5e-14,4e-10,6.5e-10,5e-06,8e-06,0.0776,28500000000.0,4790000000.0,8.948,-99.23
7.5e-13,5e-14,4e-10,6.5e-10,5e-06,8.5e-06,0.0776,28300000000.0,1970000000.0,8.586,-99.4
7.5e-13,5e-14,4e-10,6.5e-10,5e-06,9e-06,0.0776,28100000000.0,246000000.0,11.44,-89.71
7.5e-13,5e-14,4e-10,6.5e-10,5.5e-06,5e-06,0.0853,29600000000.0,3180000000.0,7.562,-82.79
7.5e-13,5e-14,4e-10,6.5e-10,5.5e-06,5.5e-06,0.0853,31800000000.0,4350000000.0,7.496,-82.38
7.5e-13,5e-14,4e-10,6.5e-10,5.5e-06,7e-06,0.0853,27500000000.0,4850000000.0,6.72,-78.82
7.5e-13,5e-14,4e-10,6.5e-10,5.5e-06,7.5e-06,0.0853,28400000000.0,4850000000.0,10.01,-83.69
7.5e-13,5e-14,4e-10,6.5e-10,5.5e-06,8e-06,0.0853,26200000000.0,4870000000.0,9.424,-96.4
7.5e-13,5e-14,4e-10,6.5e-10,5.5e-06,8.5e-06,0.0853,27600000000.0,4890000000.0,9.111,-97.84
7.5e-13,5e-14,4e-10,6.5e-10,5.5e-06,9e-06,0.0853,27300000000.0,1240000000.0,11.9,-93.19
7.5e-13,5e-14,4e-10,6.5e-10,6e-06,5e-06,0.0931,28300000000.0,2300000000.0,7.305,-84.1
7.5e-13,5e-14,4e-10,6.5e-10,6e-06,5.5e-06,0.0931,28100000000.0,2780000000.0,7.217,-83.67
7.5e-13,5e-14,4e-10,6.5e-10,6e-06,6e-06,0.0931,27700000000.0,3750000000.0,7.136,-83.3
7.5e-13,5e-14,4e-10,6.5e-10,6e-06,6.5e-06,0.0931,27200000000.0,2930000000.0,13.03,-73.91
7.5e-13,5e-14,4e-10,6.5e-10,6e-06,7e-06,0.0931,26800000000.0,1420000000.0,-3.119,-84.53
7.5e-13,5e-14,4e-10,6.5e-10,6e-06,7.5e-06,0.0931,26800000000.0,4760000000.0,8.267,-90.2
7.5e-13,5e-14,4e-10,6.5e-10,6e-06,8.5e-06,0.0931,27300000000.0,1520000000.0,12.27,-94.53
7.5e-13,5e-14,4e-10,6.5e-10,6e-06,9e-06,0.0931,26200000000.0,5820000000.0,9.111,-98.5
7.5e-13,5e-14,4e-10,6.5e-10,6.5e-06,5e-06,0.101,28300000000.0,2040000000.0,7.094,-85.04
7.5e-13,5e-14,4e-10,6.5e-10,6.5e-06,5.5e-06,0.101,26700000000.0,2110000000.0,6.988,-84.95
7.5e-13,5e-14,4e-10,6.5e-10,6.5e-06,7e-06,0.101,27800000000.0,4270000000.0,6.702,-83.87
7.5e-13,5e-14,4e-10,6.5e-10,6.5e-06,7.5e-06,0.101,26700000000.0,2040000000.0,6.562,-83.32
7.5e-13,5e-14,4e-10,6.5e-10,6.5e-06,8.5e-06,0.101,26400000000.0,4730000000.0,6.028,-80.75
7.5e-13,5e-14,4e-10,6.5e-10,7e-06,5e-06,0.109,26500000000.0,1880000000.0,6.91,-86.76
7.5e-13,5e-14,4e-10,6.5e-10,7e-06,5.5e-06,0.109,26200000000.0,1900000000.0,6.796,-86.29
7.5e-13,5e-14,4e-10,6.5e-10,7e-06,6e-06,0.109,26000000000.0,1950000000.0,6.685,-81.19
7.5e-13,5e-14,4e-10,6.5e-10,7e-06,7.5e-06,0.109,26600000000.0,3280000000.0,6.38,-84.84
7.5e-13,5e-14,4e-10,6.5e-10,7e-06,8e-06,0.109,27800000000.0,2590000000.0,12.96,-87.58
7.5e-13,5e-14,4e-10,6.5e-10,7e-06,8.5e-06,0.109,26100000000.0,2650000000.0,12.79,-91.34
7.5e-13,5e-14,4e-10,6.5e-10,7e-06,9e-06,0.109,25300000000.0,4550000000.0,5.858,-82.4
7.5e-13,5e-14,4e-10,6.5e-10,7.5e-06,5e-06,0.116,26300000000.0,2300000000.0,11.16,-90.29
7.5e-13,5e-14,4e-10,6.5e-10,7.5e-06,5.5e-06,0.116,26200000000.0,1750000000.0,6.626,-87.62
7.5e-13,5e-14,4e-10,6.5e-10,7.5e-06,7e-06,0.116,25300000000.0,1930000000.0,6.282,-86.34
7.5e-13,5e-14,4e-10,6.5e-10,7.5e-06,8.5e-06,0.116,25400000000.0,3190000000.0,5.967,-85.46
7.5e-13,5e-14,4e-10,6.5e-10,7.5e-06,9e-06,0.116,26200000000.0,4380000000.0,5.838,-84.97
7.5e-13,5e-14,4e-10,6.5e-10,8e-06,5e-06,0.124,27200000000.0,2520000000.0,10.93,-89.65
7.5e-13,5e-14,4e-10,6.5e-10,8e-06,5.5e-06,0.124,24100000000.0,2250000000.0,11.09,-88.29
7.5e-13,5e-14,4e-10,6.5e-10,8e-06,6e-06,0.124,24200000000.0,1870000000.0,11.29,-91.93
7.5e-13,5e-14,4e-10,6.5e-10,8e-06,6.5e-06,0.124,24900000000.0,1650000000.0,6.23,-87.95
7.5e-13,5e-14,4e-10,6.5e-10,8e-06,7e-06,0.124,24000000000.0,1670000000.0,6.112,-87.62
7.5e-13,5e-14,4e-10,6.5e-10,8e-06,7.5e-06,0.124,23800000000.0,1740000000.0,5.997,-87.3
7.5e-13,5e-14,4e-10,6.5e-10,8e-06,8e-06,0.124,24100000000.0,1930000000.0,5.887,-86.74
7.5e-13,5e-14,4e-10,6.5e-10,8.5e-06,5e-06,0.132,25200000000.0,2600000000.0,10.75,-87.62
7.5e-13,5e-14,4e-10,6.5e-10,8.5e-06,5.5e-06,0.132,24800000000.0,2430000000.0,10.88,-89.91
7.5e-13,5e-14,4e-10,6.5e-10,8.5e-06,6e-06,0.132,25100000000.0,2210000000.0,11.01,-86.99
7.5e-13,5e-14,4e-10,6.5e-10,8.5e-06,6.5e-06,0.132,24800000000.0,2280000000.0,8.504,-81.5
7.5e-13,5e-14,4e-10,6.5e-10,8.5e-06,7e-06,0.132,24300000000.0,1550000000.0,5.959,-88.78
7.5e-13,5e-14,4e-10,6.5e-10,8.5e-06,7.5e-06,0.132,24600000000.0,1560000000.0,5.84,-88.45
7.5e-13,5e-14,4e-10,6.5e-10,8.5e-06,8e-06,0.132,24000000000.0,1600000000.0,5.723,-88.16
7.5e-13,5e-14,4e-10,6.5e-10,8.5e-06,8.5e-06,0.132,23400000000.0,1710000000.0,5.61,-87.88
7.5e-13,5e-14,4e-10,6.5e-10,8.5e-06,9e-06,0.132,23400000000.0,1900000000.0,5.5,-87.6
7.5e-13,5e-14,4e-10,6.5e-10,9e-06,5e-06,0.14,23300000000.0,2590000000.0,10.6,-89.17
7.5e-13,5e-14,4e-10,6.5e-10,9e-06,5.5e-06,0.14,25800000000.0,2520000000.0,10.71,-89.33
7.5e-13,5e-14,4e-10,6.5e-10,9e-06,6e-06,0.14,25500000000.0,2370000000.0,10.81,-89.33
7.5e-13,5e-14,4e-10,6.5e-10,9e-06,6.5e-06,0.14,23300000000.0,2190000000.0,10.93,-89.84
7.5e-13,5e-14,4e-10,6.5e-10,9e-06,7e-06,0.14,22600000000.0,1980000000.0,11.05,-90.36
7.5e-13,5e-14,4e-10,6.5e-10,9e-06,7.5e-06,0.14,22900000000.0,1690000000.0,11.21,-88.95
7.5e-13,5e-14,4e-10,6.5e-10,9e-06,8e-06,0.14,23300000000.0,1470000000.0,5.575,-89.25
7.5e-13,5e-14,4e-10,7e-10,5e-06,5e-06,0.0776,29200000000.0,4170000000.0,7.824,-82.2
7.5e-13,5e-14,4e-10,7e-10,5e-06,5.5e-06,0.0776,28500000000.0,4920000000.0,7.763,-81.76
7.5e-13,5e-14,4e-10,7e-10,5e-06,6e-06,0.0776,27200000000.0,4980000000.0,7.562,-81.09
7.5e-13,5e-14,4e-10,7e-10,5e-06,6.5e-06,0.0776,28200000000.0,4950000000.0,7.182,-79.38
7.5e-13,5e-14,4e-10,7e-10,5e-06,7e-06,0.0776,27700000000.0,4940000000.0,10.33,-82.74
7.5e-13,5e-14,4e-10,7e-10,5e-06,7.5e-06,0.0776,28100000000.0,4970000000.0,9.705,-96.14
7.5e-13,5e-14,4e-10,7e-10,5e-06,8.5e-06,0.0776,27500000000.0,4810000000.0,8.912,-99.05
7.5e-13,5e-14,4e-10,7e-10,5e-06,9e-06,0.0776,27300000000.0,1210000000.0,11.78,-92.79
7.5e-13,5e-14,4e-10,7e-10,5.5e-06,5e-06,0.0853,28100000000.0,2630000000.0,7.526,-83.56
7.5e-13,5e-14,4e-10,7e-10,5.5e-06,5.5e-06,0.0853,28100000000.0,3660000000.0,7.449,-83.13
7.5e-13,5e-14,4e-10,7e-10,5.5e-06,6e-06,0.0853,27200000000.0,4460000000.0,7.375,-82.73
7.5e-13,5e-14,4e-10,7e-10,5.5e-06,6.5e-06,0.0853,26600000000.0,4870000000.0,7.24,-82.2
7.5e-13,5e-14,4e-10,7e-10,5.5e-06,7e-06,0.0853,26200000000.0,4870000000.0,6.945,-80.85
7.5e-13,5e-14,4e-10,7e-10,5.5e-06,7.5e-06,0.0853,25900000000.0,1790000000.0,12.48,-95.93
7.5e-13,5e-14,4e-10,7e-10,5.5e-06,8e-06,0.0853,27500000000.0,4860000000.0,9.88,-83.07
7.5e-13,5e-14,4e-10,7e-10,5.5e-06,8.5e-06,0.0853,26800000000.0,4820000000.0,9.224,-96.76
7.5e-13,5e-14,4e-10,7e-10,5.5e-06,9e-06,0.0853,26500000000.0,4810000000.0,9.09,-88.49
7.5e-13,5e-14,4e-10,7e-10,6e-06,5e-06,0.0931,27600000000.0,2230000000.0,7.292,-84.89
7.5e-13,5e-14,4e-10,7e-10,6e-06,5.5e-06,0.0931,27300000000.0,2380000000.0,7.191,-84.51
