Wn,Wvar,C,L1,L2,DCPowerConsumption,OscillationFrequency,TuningRange,OutputPower,PhaseNoise
2.3e-05,1.6e-05,5e-13,4e-10,1e-10,0.0536,34600000000.0,1960000000.0,11.68,-74.01
2.3e-05,1.6e-05,5e-13,4e-10,5e-11,0.0536,34600000000.0,1960000000.0,11.68,-74.0
2.3e-05,1.6e-05,5e-13,4e-10,2e-10,0.0536,34600000000.0,1960000000.0,11.68,-73.87
2.3e-05,1.6e-05,5e-13,4e-10,2.5e-10,0.0536,34600000000.0,1960000000.0,11.68,-74.05
2.3e-05,1.6e-05,5e-13,3e-10,1e-10,0.0536,38400000000.0,2150000000.0,11.38,-75.05
2.3e-05,1.6e-05,5e-13,3e-10,5e-11,0.0536,38400000000.0,2150000000.0,11.38,-75.17
2.3e-05,1.6e-05,5e-13,3e-10,1.5e-10,0.0536,38400000000.0,2160000000.0,11.38,-75.31
2.3e-05,1.6e-05,5e-13,3e-10,2e-10,0.0536,38400000000.0,2150000000.0,11.38,-75.67
2.3e-05,1.6e-05,5e-13,3.5e-10,1e-10,0.0536,36300000000.0,2040000000.0,11.56,-74.47
2.3e-05,1.6e-05,5e-13,3.5e-10,5e-11,0.0536,36300000000.0,2030000000.0,11.57,-74.5
2.3e-05,1.6e-05,5e-13,3.5e-10,1.5e-10,0.0536,36300000000.0,2040000000.0,11.56,-74.54
2.3e-05,1.6e-05,5e-13,3.5e-10,2e-10,0.0536,36300000000.0,2030000000.0,11.57,-74.43
2.3e-05,1.6e-05,5e-13,3.5e-10,2.5e-10,0.0536,36300000000.0,2030000000.0,11.57,-75.41
2.3e-05,1.6e-05,5e-13,4.5e-10,1e-10,0.0536,33200000000.0,1900000000.0,11.77,-73.43
2.3e-05,1.6e-05,5e-13,4.5e-10,5e-11,0.0536,33200000000.0,1900000000.0,11.76,-73.45
2.3e-05,1.6e-05,5e-13,4.5e-10,1.5e-10,0.0536,33200000000.0,1900000000.0,11.76,-73.49
2.3e-05,1.6e-05,5e-13,4.5e-10,2.5e-10,0.0536,33200000000.0,1900000000.0,11.77,-73.41
2.3e-05,1.6e-05,5e-13,5e-10,1e-10,0.0536,32100000000.0,1850000000.0,11.83,-73.09
2.3e-05,1.6e-05,5e-13,5e-10,5e-11,0.0536,32100000000.0,1860000000.0,11.82,-73.13
2.3e-05,1.6e-05,5e-13,5e-10,1.5e-10,0.0536,32100000000.0,1850000000.0,11.83,-73.2
2.3e-05,1.6e-05,5e-13,5e-10,2e-10,0.0536,32100000000.0,1850000000.0,11.82,-73.28
2.3e-05,1.6e-05,5e-13,5e-10,2.5e-10,0.0536,32100000000.0,1850000000.0,11.83,-73.06
2.3e-05,1.6e-05,3e-13,4e-10,1e-10,0.0536,34600000000.0,1960000000.0,11.68,-73.95
2.3e-05,1.6e-05,3e-13,4e-10,1.5e-10,0.0536,34600000000.0,1960000000.0,11.68,-73.94
2.3e-05,1.6e-05,3e-13,4e-10,2e-10,0.0536,34600000000.0,1950000000.0,11.68,-73.92
2.3e-05,1.6e-05,3e-13,3e-10,1e-10,0.0536,38400000000.0,2160000000.0,11.38,-75.22
2.3e-05,1.6e-05,3e-13,3e-10,5e-11,0.0536,38400000000.0,2170000000.0,11.38,-75.36
2.3e-05,1.6e-05,3e-13,3e-10,1.5e-10,0.0536,38400000000.0,2150000000.0,11.38,-75.22
2.3e-05,1.6e-05,3e-13,3e-10,2e-10,0.0536,38400000000.0,2150000000.0,11.38,-73.78
2.3e-05,1.6e-05,3e-13,3e-10,2.5e-10,0.0536,38400000000.0,2150000000.0,11.38,-75.11
2.3e-05,1.6e-05,3e-13,3.5e-10,1e-10,0.0536,36300000000.0,2030000000.0,11.57,-74.4
2.3e-05,1.6e-05,3e-13,3.5e-10,5e-11,0.0536,36300000000.0,2030000000.0,11.56,-74.51
2.3e-05,1.6e-05,3e-13,3.5e-10,2e-10,0.0536,36300000000.0,2040000000.0,11.56,-74.36
2.3e-05,1.6e-05,3e-13,3.5e-10,2.5e-10,0.0536,36300000000.0,2050000000.0,11.56,-74.45
2.3e-05,1.6e-05,3e-13,4.5e-10,5e-11,0.0536,33200000000.0,1900000000.0,11.76,-73.36
2.3e-05,1.6e-05,3e-13,4.5e-10,1.5e-10,0.0536,33200000000.0,1900000000.0,11.76,-73.52
2.3e-05,1.6e-05,3e-13,4.5e-10,2.5e-10,0.0536,33200000000.0,1900000000.0,11.77,-73.56
2.3e-05,1.6e-05,3e-13,5e-10,1e-10,0.0536,32100000000.0,1860000000.0,11.82,-73.1
2.3e-05,1.6e-05,3e-13,5e-10,1.5e-10,0.0536,32100000000.0,1850000000.0,11.83,-73.21
2.3e-05,1.6e-05,3e-13,5e-10,2.5e-10,0.0536,32100000000.0,1850000000.0,11.83,-73.07
2.3e-05,1.6e-05,4e-13,4e-10,1e-10,0.0536,34600000000.0,1960000000.0,11.68,-73.93
2.3e-05,1.6e-05,4e-13,4e-10,1.5e-10,0.0536,34600000000.0,1960000000.0,11.68,-73.97
2.3e-05,1.6e-05,4e-13,4e-10,2e-10,0.0536,34600000000.0,1960000000.0,11.68,-73.86
2.3e-05,1.6e-05,4e-13,3e-10,1e-10,0.0536,38400000000.0,2160000000.0,11.38,-75.14
2.3e-05,1.6e-05,4e-13,3e-10,5e-11,0.0536,38400000000.0,2150000000.0,11.38,-73.9
2.3e-05,1.6e-05,4e-13,3e-10,1.5e-10,0.0536,38400000000.0,2150000000.0,11.38,-75.5
2.3e-05,1.6e-05,4e-13,3.5e-10,1e-10,0.0536,36300000000.0,2040000000.0,11.57,-74.41
2.3e-05,1.6e-05,4e-13,3.5e-10,5e-11,0.0536,36300000000.0,2050000000.0,11.56,-74.3
2.3e-05,1.6e-05,4e-13,3.5e-10,1.5e-10,0.0536,36300000000.0,2050000000.0,11.56,-74.4
2.3e-05,1.6e-05,4e-13,3.5e-10,2e-10,0.0536,36300000000.0,2050000000.0,11.56,-74.5
2.3e-05,1.6e-05,4e-13,4.5e-10,1e-10,0.0536,33200000000.0,1900000000.0,11.76,-73.44
2.3e-05,1.6e-05,4e-13,4.5e-10,1.5e-10,0.0536,33200000000.0,1900000000.0,11.77,-73.55
2.3e-05,1.6e-05,4e-13,4.5e-10,2e-10,0.0536,33200000000.0,1900000000.0,11.77,-73.57
2.3e-05,1.6e-05,4e-13,4.5e-10,2.5e-10,0.0536,33200000000.0,1890000000.0,11.77,-73.55
2.3e-05,1.6e-05,4e-13,5e-10,1e-10,0.0536,32100000000.0,1860000000.0,11.82,-73.14
2.3e-05,1.6e-05,4e-13,5e-10,5e-11,0.0536,32100000000.0,1840000000.0,11.83,-73.2
2.3e-05,1.6e-05,4e-13,5e-10,1.5e-10,0.0536,32100000000.0,1850000000.0,11.83,-73.19
2.3e-05,1.6e-05,4e-13,5e-10,2e-10,0.0536,32100000000.0,1860000000.0,11.82,-73.16
2.3e-05,1.6e-05,4e-13,5e-10,2.5e-10,0.0536,32100000000.0,1850000000.0,11.83,-73.08
2.3e-05,1.6e-05,6e-13,4e-10,1e-10,0.0536,34600000000.0,1950000000.0,11.68,-73.84
2.3e-05,1.6e-05,6e-13,4e-10,1.5e-10,0.0536,34600000000.0,1960000000.0,11.68,-73.98
2.3e-05,1.6e-05,6e-13,3e-10,1.5e-10,0.0536,38400000000.0,2150000000.0,11.38,-75.14
2.3e-05,1.6e-05,6e-13,3e-10,2e-10,0.0536,38400000000.0,2150000000.0,11.38,-75.2
2.3e-05,1.6e-05,6e-13,3.5e-10,1e-10,0.0536,36300000000.0,2040000000.0,11.56,-74.75
2.3e-05,1.6e-05,6e-13,3.5e-10,5e-11,0.0536,36300000000.0,2040000000.0,11.57,-74.3
2.3e-05,1.6e-05,6e-13,3.5e-10,1.5e-10,0.0536,36300000000.0,2030000000.0,11.57,-74.33
2.3e-05,1.6e-05,6e-13,3.5e-10,2.5e-10,0.0536,36300000000.0,2030000000.0,11.57,-74.28
2.3e-05,1.6e-05,6e-13,4.5e-10,1e-10,0.0536,33200000000.0,1900000000.0,11.77,-73.42
2.3e-05,1.6e-05,6e-13,4.5e-10,5e-11,0.0536,33200000000.0,1890000000.0,11.77,-73.46
2.3e-05,1.6e-05,6e-13,4.5e-10,1.5e-10,0.0536,33200000000.0,1890000000.0,11.77,-73.61
2.3e-05,1.6e-05,6e-13,4.5e-10,2e-10,0.0536,33200000000.0,1890000000.0,11.77,-73.49
2.3e-05,1.6e-05,6e-13,5e-10,1e-10,0.0536,32100000000.0,1850000000.0,11.82,-73.16
2.3e-05,1.6e-05,6e-13,5e-10,5e-11,0.0536,32100000000.0,1850000000.0,11.83,-73.15
2.3e-05,1.6e-05,6e-13,5e-10,2.5e-10,0.0536,32100000000.0,1850000000.0,11.83,-73.17
2.3e-05,1.6e-05,7e-13,4e-10,1.5e-10,0.0536,34600000000.0,1960000000.0,11.68,-73.99
2.3e-05,1.6e-05,7e-13,3e-10,1.5e-10,0.0536,38400000000.0,2150000000.0,11.38,-73.86
2.3e-05,1.6e-05,7e-13,3.5e-10,1e-10,0.0536,36300000000.0,2030000000.0,11.57,-74.68
2.3e-05,1.6e-05,7e-13,3.5e-10,5e-11,0.0536,36300000000.0,2050000000.0,11.56,-74.51
2.3e-05,1.6e-05,7e-13,3.5e-10,1.5e-10,0.0536,36300000000.0,2030000000.0,11.57,-74.41
2.3e-05,1.6e-05,7e-13,3.5e-10,2.5e-10,0.0536,36300000000.0,2030000000.0,11.57,-74.45
2.3e-05,1.6e-05,7e-13,4.5e-10,1e-10,0.0536,33200000000.0,1890000000.0,11.77,-73.51
2.3e-05,1.6e-05,7e-13,4.5e-10,5e-11,0.0536,33200000000.0,1900000000.0,11.76,-73.5
2.3e-05,1.6e-05,7e-13,4.5e-10,1.5e-10,0.0536,33200000000.0,1900000000.0,11.77,-73.45
2.3e-05,1.6e-05,7e-13,5e-10,1e-10,0.0536,32100000000.0,1850000000.0,11.83,-73.23
2.3e-05,1.6e-05,7e-13,5e-10,1.5e-10,0.0536,32100000000.0,1850000000.0,11.83,-73.22
2.3e-05,1.7e-05,5e-13,4e-10,1e-10,0.0536,34500000000.0,1950000000.0,11.63,-73.82
2.3e-05,1.7e-05,5e-13,4e-10,5e-11,0.0536,34500000000.0,1930000000.0,11.64,-73.66
2.3e-05,1.7e-05,5e-13,4e-10,1.5e-10,0.0536,34500000000.0,1940000000.0,11.64,-73.83
2.3e-05,1.7e-05,5e-13,4e-10,2e-10,0.0536,34500000000.0,1940000000.0,11.64,-73.82
2.3e-05,1.7e-05,5e-13,4e-10,2.5e-10,0.0536,34500000000.0,1940000000.0,11.64,-73.65
2.3e-05,1.7e-05,5e-13,3e-10,1e-10,0.0536,38300000000.0,2130000000.0,11.32,-75.02
2.3e-05,1.7e-05,5e-13,3e-10,5e-11,0.0536,38300000000.0,2120000000.0,11.32,-74.71
2.3e-05,1.7e-05,5e-13,3e-10,1.5e-10,0.0536,38300000000.0,2140000000.0,11.32,-75.16
2.3e-05,1.7e-05,5e-13,3e-10,2e-10,0.0536,38300000000.0,2130000000.0,11.33,-75.07
2.3e-05,1.7e-05,5e-13,3e-10,2.5e-10,0.0536,38300000000.0,2130000000.0,11.33,-75.03
2.3e-05,1.7e-05,5e-13,3.5e-10,1e-10,0.0536,36100000000.0,2010000000.0,11.51,-74.34
2.3e-05,1.7e-05,5e-13,3.5e-10,5e-11,0.0536,36100000000.0,2020000000.0,11.51,-74.35
2.3e-05,1.7e-05,5e-13,3.5e-10,1.5e-10,0.0536,36100000000.0,2010000000.0,11.51,-74.29
2.3e-05,1.7e-05,5e-13,3.5e-10,2e-10,0.0536,36100000000.0,2020000000.0,11.51,-74.36
2.3e-05,1.7e-05,5e-13,3.5e-10,2.5e-10,0.0536,36100000000.0,2020000000.0,11.51,-74.39
2.3e-05,1.7e-05,5e-13,4.5e-10,1e-10,0.0536,33100000000.0,1880000000.0,11.72,-73.51
2.3e-05,1.7e-05,5e-13,4.5e-10,5e-11,0.0536,33100000000.0,1880000000.0,11.72,-73.44
2.3e-05,1.7e-05,5e-13,4.5e-10,1.5e-10,0.0536,33100000000.0,1890000000.0,11.72,-73.41
2.3e-05,1.7e-05,5e-13,4.5e-10,2e-10,0.0536,33100000000.0,1890000000.0,11.72,-73.46
2.3e-05,1.7e-05,5e-13,4.5e-10,2.5e-10,0.0536,33100000000.0,1880000000.0,11.72,-73.35
2.3e-05,1.7e-05,5e-13,5e-10,1e-10,0.0536,32000000000.0,1830000000.0,11.79,-73.09
2.3e-05,1.7e-05,5e-13,5e-10,5e-11,0.0536,32000000000.0,1830000000.0,11.79,-73.16
2.3e-05,1.7e-05,5e-13,5e-10,2e-10,0.0536,32000000000.0,1840000000.0,11.78,-72.95
2.3e-05,1.7e-05,5e-13,5e-10,2.5e-10,0.0536,32000000000.0,1850000000.0,11.78,-73.02
2.3e-05,1.7e-05,3e-13,4e-10,1e-10,0.0536,34500000000.0,1940000000.0,11.64,-73.8
2.3e-05,1.7e-05,3e-13,4e-10,5e-11,0.0536,34500000000.0,1940000000.0,11.64,-73.91
2.3e-05,1.7e-05,3e-13,4e-10,1.5e-10,0.0536,34500000000.0,1940000000.0,11.64,-73.77
2.3e-05,1.7e-05,3e-13,4e-10,2e-10,0.0536,34500000000.0,1930000000.0,11.64,-73.83
2.3e-05,1.7e-05,3e-13,4e-10,2.5e-10,0.0536,34500000000.0,1940000000.0,11.64,-73.79
2.3e-05,1.7e-05,3e-13,3e-10,1e-10,0.0536,38300000000.0,2130000000.0,11.32,-74.78
2.3e-05,1.7e-05,3e-13,3e-10,5e-11,0.0536,38300000000.0,2120000000.0,11.33,-75.04
2.3e-05,1.7e-05,3e-13,3e-10,1.5e-10,0.0536,38300000000.0,2120000000.0,11.32,-75.07
2.3e-05,1.7e-05,3e-13,3e-10,2e-10,0.0536,38300000000.0,2140000000.0,11.32,-75.08
2.3e-05,1.7e-05,3e-13,3e-10,2.5e-10,0.0536,38300000000.0,2120000000.0,11.33,-75.05
2.3e-05,1.7e-05,3e-13,3.5e-10,1e-10,0.0536,36100000000.0,2030000000.0,11.51,-74.44
2.3e-05,1.7e-05,3e-13,3.5e-10,5e-11,0.0536,36100000000.0,2010000000.0,11.51,-74.49
2.3e-05,1.7e-05,3e-13,3.5e-10,1.5e-10,0.0536,36100000000.0,2020000000.0,11.51,-74.5
2.3e-05,1.7e-05,3e-13,3.5e-10,2e-10,0.0536,36100000000.0,2010000000.0,11.51,-74.89
2.3e-05,1.7e-05,3e-13,3.5e-10,2.5e-10,0.0536,36100000000.0,2020000000.0,11.51,-75.05
2.3e-05,1.7e-05,3e-13,4.5e-10,1e-10,0.0536,33100000000.0,1890000000.0,11.72,-73.31
2.3e-05,1.7e-05,3e-13,4.5e-10,5e-11,0.0536,33100000000.0,1880000000.0,11.72,-73.5
2.3e-05,1.7e-05,3e-13,4.5e-10,1.5e-10,0.0536,33100000000.0,1890000000.0,11.72,-73.48
2.3e-05,1.7e-05,3e-13,4.5e-10,2e-10,0.0536,33100000000.0,1890000000.0,11.72,-73.44
2.3e-05,1.7e-05,3e-13,4.5e-10,2.5e-10,0.0536,33100000000.0,1880000000.0,11.72,-73.3
2.3e-05,1.7e-05,3e-13,5e-10,1e-10,0.0536,32000000000.0,1840000000.0,11.78,-73.07
2.3e-05,1.7e-05,3e-13,5e-10,5e-11,0.0536,32000000000.0,1830000000.0,11.79,-73.3
2.3e-05,1.7e-05,3e-13,5e-10,1.5e-10,0.0536,32000000000.0,1850000000.0,11.78,-73.06
2.3e-05,1.7e-05,3e-13,5e-10,2e-10,0.0536,32000000000.0,1830000000.0,11.79,-73.12
2.3e-05,1.7e-05,4e-13,4e-10,5e-11,0.0536,34500000000.0,1930000000.0,11.64,-73.96
2.3e-05,1.7e-05,4e-13,4e-10,1.5e-10,0.0536,34500000000.0,1950000000.0,11.63,-73.9
2.3e-05,1.7e-05,4e-13,4e-10,2e-10,0.0536,34500000000.0,1950000000.0,11.64,-73.85
2.3e-05,1.7e-05,4e-13,4e-10,2.5e-10,0.0536,34500000000.0,1940000000.0,11.63,-73.92
2.3e-05,1.7e-05,4e-13,3e-10,1e-10,0.0536,38300000000.0,2140000000.0,11.32,-75.8
2.3e-05,1.7e-05,4e-13,3e-10,1.5e-10,0.0536,38300000000.0,2130000000.0,11.32,-75.09
2.3e-05,1.7e-05,4e-13,3e-10,2e-10,0.0536,38300000000.0,2130000000.0,11.32,-75.13
2.3e-05,1.7e-05,4e-13,3e-10,2.5e-10,0.0536,38300000000.0,2120000000.0,11.33,-75.0
2.3e-05,1.7e-05,4e-13,3.5e-10,1e-10,0.0536,36100000000.0,2030000000.0,11.51,-74.04
2.3e-05,1.7e-05,4e-13,3.5e-10,5e-11,0.0536,36100000000.0,2010000000.0,11.51,-74.17
2.3e-05,1.7e-05,4e-13,3.5e-10,1.5e-10,0.0536,36100000000.0,2010000000.0,11.51,-74.26
2.3e-05,1.7e-05,4e-13,3.5e-10,2e-10,0.0536,36100000000.0,2020000000.0,11.51,-74.91
2.3e-05,1.7e-05,4e-13,3.5e-10,2.5e-10,0.0536,36100000000.0,2030000000.0,11.51,-74.46
2.3e-05,1.7e-05,4e-13,4.5e-10,1e-10,0.0536,33100000000.0,1880000000.0,11.72,-73.38
2.3e-05,1.7e-05,4e-13,4.5e-10,1.5e-10,0.0536,33100000000.0,1890000000.0,11.72,-73.45
2.3e-05,1.7e-05,4e-13,4.5e-10,2e-10,0.0536,33100000000.0,1890000000.0,11.72,-73.49
2.3e-05,1.7e-05,4e-13,4.5e-10,2.5e-10,0.0536,33100000000.0,1880000000.0,11.72,-73.48
2.3e-05,1.7e-05,4e-13,5e-10,1e-10,0.0536,32000000000.0,1840000000.0,11.79,-73.01
2.3e-05,1.7e-05,4e-13,5e-10,5e-11,0.0536,32000000000.0,1850000000.0,11.78,-73.14
2.3e-05,1.7e-05,4e-13,5e-10,2e-10,0.0536,32000000000.0,1850000000.0,11.78,-73.05
2.3e-05,1.7e-05,4e-13,5e-10,2.5e-10,0.0536,32000000000.0,1830000000.0,11.79,-73.11
2.3e-05,1.7e-05,6e-13,4e-10,1e-10,0.0536,34400000000.0,1940000000.0,11.63,-73.9
2.3e-05,1.7e-05,6e-13,4e-10,5e-11,0.0536,34500000000.0,1950000000.0,11.63,-73.88
2.3e-05,1.7e-05,6e-13,4e-10,1.5e-10,0.0536,34500000000.0,1940000000.0,11.64,-74.27
2.3e-05,1.7e-05,6e-13,4e-10,2e-10,0.0536,34500000000.0,1950000000.0,11.63,-73.81
2.3e-05,1.7e-05,6e-13,4e-10,2.5e-10,0.0536,34400000000.0,1950000000.0,11.63,-73.86
2.3e-05,1.7e-05,6e-13,3e-10,1e-10,0.0536,38300000000.0,2130000000.0,11.32,-75.1
2.3e-05,1.7e-05,6e-13,3e-10,5e-11,0.0536,38300000000.0,2130000000.0,11.32,-74.97
2.3e-05,1.7e-05,6e-13,3e-10,1.5e-10,0.0536,38300000000.0,2120000000.0,11.33,-75.11
2.3e-05,1.7e-05,6e-13,3e-10,2e-10,0.0536,38300000000.0,2140000000.0,11.32,-75.21
2.3e-05,1.7e-05,6e-13,3e-10,2.5e-10,0.0536,38300000000.0,2130000000.0,11.33,-75.22
2.3e-05,1.7e-05,6e-13,3.5e-10,1e-10,0.0536,36100000000.0,2020000000.0,11.51,-74.44
2.3e-05,1.7e-05,6e-13,3.5e-10,1.5e-10,0.0536,36100000000.0,2020000000.0,11.51,-74.34
2.3e-05,1.7e-05,6e-13,3.5e-10,2.5e-10,0.0536,36100000000.0,2020000000.0,11.51,-74.29
2.3e-05,1.7e-05,6e-13,4.5e-10,1e-10,0.0536,33100000000.0,1890000000.0,11.72,-73.5
2.3e-05,1.7e-05,6e-13,4.5e-10,1.5e-10,0.0536,33100000000.0,1880000000.0,11.72,-73.54
2.3e-05,1.7e-05,6e-13,5e-10,1e-10,0.0536,32000000000.0,1840000000.0,11.78,-73.04
2.3e-05,1.7e-05,6e-13,5e-10,5e-11,0.0536,32000000000.0,1850000000.0,11.78,-73.09
2.3e-05,1.7e-05,6e-13,5e-10,2.5e-10,0.0536,32000000000.0,1840000000.0,11.78,-73.13
2.3e-05,1.7e-05,7e-13,4e-10,1e-10,0.0536,34500000000.0,1950000000.0,11.63,-73.94
2.3e-05,1.7e-05,7e-13,4e-10,5e-11,0.0536,34400000000.0,1930000000.0,11.64,-73.67
2.3e-05,1.7e-05,7e-13,4e-10,1.5e-10,0.0536,34400000000.0,1940000000.0,11.63,-73.94
2.3e-05,1.7e-05,7e-13,4e-10,2.5e-10,0.0536,34400000000.0,1940000000.0,11.64,-73.94
2.3e-05,1.7e-05,7e-13,3e-10,1e-10,0.0536,38300000000.0,2120000000.0,11.33,-75.13
2.3e-05,1.7e-05,7e-13,3e-10,5e-11,0.0536,38300000000.0,2130000000.0,11.32,-75.16
2.3e-05,1.7e-05,7e-13,3e-10,2e-10,0.0536,38300000000.0,2130000000.0,11.32,-75.08
2.3e-05,1.7e-05,7e-13,3e-10,2.5e-10,0.0536,38300000000.0,2130000000.0,11.33,-75.11
2.3e-05,1.7e-05,7e-13,3.5e-10,1e-10,0.0536,36100000000.0,2010000000.0,11.51,-74.42
2.3e-05,1.7e-05,7e-13,3.5e-10,5e-11,0.0536,36100000000.0,2020000000.0,11.51,-74.46
2.3e-05,1.7e-05,7e-13,3.5e-10,2e-10,0.0536,36100000000.0,2030000000.0,11.51,-74.34
2.3e-05,1.7e-05,7e-13,5e-10,2.5e-10,0.0536,32000000000.0,1840000000.0,11.78,-73.06
2.3e-05,1.8e-05,5e-13,4e-10,1e-10,0.0536,34300000000.0,1920000000.0,11.58,-73.82
2.3e-05,1.8e-05,5e-13,4e-10,5e-11,0.0536,34300000000.0,1920000000.0,11.58,-73.5
2.3e-05,1.8e-05,5e-13,4e-10,1.5e-10,0.0536,34300000000.0,1910000000.0,11.59,-73.75
2.3e-05,1.8e-05,5e-13,4e-10,2e-10,0.0536,34300000000.0,1900000000.0,11.59,-73.86
2.3e-05,1.8e-05,5e-13,4e-10,2.5e-10,0.0536,34300000000.0,1920000000.0,11.58,-73.78
2.3e-05,1.8e-05,5e-13,3e-10,1e-10,0.0536,38100000000.0,2090000000.0,11.26,-74.97
2.3e-05,1.8e-05,5e-13,3e-10,5e-11,0.0536,38100000000.0,2090000000.0,11.26,-74.93
2.3e-05,1.8e-05,5e-13,3e-10,1.5e-10,0.0536,38100000000.0,2100000000.0,11.26,-75.56
2.3e-05,1.8e-05,5e-13,3e-10,2e-10,0.0536,38100000000.0,2100000000.0,11.26,-75.04
2.3e-05,1.8e-05,5e-13,3e-10,2.5e-10,0.0536,38100000000.0,2090000000.0,11.26,-74.54
2.3e-05,1.8e-05,5e-13,3.5e-10,1e-10,0.0536,36000000000.0,1990000000.0,11.46,-74.18
2.3e-05,1.8e-05,5e-13,3.5e-10,5e-11,0.0536,36000000000.0,1990000000.0,11.46,-74.92
2.3e-05,1.8e-05,5e-13,3.5e-10,1.5e-10,0.0536,36000000000.0,2000000000.0,11.46,-74.46
2.3e-05,1.8e-05,5e-13,3.5e-10,2.5e-10,0.0536,36000000000.0,1990000000.0,11.46,-74.36
2.3e-05,1.8e-05,5e-13,4.5e-10,1e-10,0.0536,33000000000.0,1860000000.0,11.67,-73.38
2.3e-05,1.8e-05,5e-13,4.5e-10,5e-11,0.0536,33000000000.0,1850000000.0,11.68,-73.4
2.3e-05,1.8e-05,5e-13,4.5e-10,1.5e-10,0.0536,33000000000.0,1850000000.0,11.68,-73.34
2.3e-05,1.8e-05,5e-13,4.5e-10,2e-10,0.0536,33000000000.0,1860000000.0,11.67,-73.34
2.3e-05,1.8e-05,5e-13,5e-10,1e-10,0.0536,31800000000.0,1810000000.0,11.74,-73.1
2.3e-05,1.8e-05,5e-13,5e-10,5e-11,0.0536,31800000000.0,1810000000.0,11.74,-73.09
2.3e-05,1.8e-05,5e-13,5e-10,1.5e-10,0.0536,31800000000.0,1820000000.0,11.74,-73.0
2.3e-05,1.8e-05,5e-13,5e-10,2e-10,0.0536,31800000000.0,1810000000.0,11.74,-73.06
2.3e-05,1.8e-05,3e-13,4e-10,1e-10,0.0536,34300000000.0,1920000000.0,11.58,-74.23
2.3e-05,1.8e-05,3e-13,4e-10,5e-11,0.0536,34300000000.0,1910000000.0,11.59,-73.94
2.3e-05,1.8e-05,3e-13,4e-10,1.5e-10,0.0536,34300000000.0,1910000000.0,11.59,-73.74
2.3e-05,1.8e-05,3e-13,4e-10,2.5e-10,0.0536,34300000000.0,1910000000.0,11.59,-73.82
2.3e-05,1.8e-05,3e-13,3e-10,1e-10,0.0536,38100000000.0,2100000000.0,11.26,-74.95
2.3e-05,1.8e-05,3e-13,3e-10,5e-11,0.0536,38100000000.0,2090000000.0,11.26,-74.34
2.3e-05,1.8e-05,3e-13,3e-10,1.5e-10,0.0536,38100000000.0,2090000000.0,11.26,-70.49
2.3e-05,1.8e-05,3e-13,3e-10,2e-10,0.0536,38100000000.0,2080000000.0,11.26,-74.93
2.3e-05,1.8e-05,3e-13,3e-10,2.5e-10,0.0536,38100000000.0,2090000000.0,11.26,-74.95
2.3e-05,1.8e-05,3e-13,3.5e-10,1e-10,0.0536,36000000000.0,1990000000.0,11.46,-74.49
2.3e-05,1.8e-05,3e-13,3.5e-10,5e-11,0.0536,36000000000.0,1980000000.0,11.46,-74.3
2.3e-05,1.8e-05,3e-13,3.5e-10,1.5e-10,0.0536,36000000000.0,1990000000.0,11.46,-74.31
2.3e-05,1.8e-05,3e-13,3.5e-10,2e-10,0.0536,36000000000.0,1990000000.0,11.46,-74.5
2.3e-05,1.8e-05,3e-13,3.5e-10,2.5e-10,0.0536,36000000000.0,2000000000.0,11.46,-74.3
2.3e-05,1.8e-05,3e-13,4.5e-10,1e-10,0.0536,33000000000.0,1850000000.0,11.67,-73.42
2.3e-05,1.8e-05,3e-13,4.5e-10,5e-11,0.0536,33000000000.0,1860000000.0,11.67,-73.77
2.3e-05,1.8e-05,3e-13,4.5e-10,1.5e-10,0.0536,33000000000.0,1860000000.0,11.67,-73.37
2.3e-05,1.8e-05,3e-13,4.5e-10,2e-10,0.0536,33000000000.0,1850000000.0,11.68,-73.3
2.3e-05,1.8e-05,3e-13,5e-10,5e-11,0.0536,31800000000.0,1820000000.0,11.74,-72.99
2.3e-05,1.8e-05,3e-13,5e-10,1.5e-10,0.0536,31800000000.0,1820000000.0,11.74,-72.97
2.3e-05,1.8e-05,3e-13,5e-10,2e-10,0.0536,31800000000.0,1810000000.0,11.74,-72.95
2.3e-05,1.8e-05,3e-13,5e-10,2.5e-10,0.0536,31800000000.0,1810000000.0,11.74,-73.08
2.3e-05,1.8e-05,4e-13,4e-10,1e-10,0.0536,34300000000.0,1920000000.0,11.58,-73.79
2.3e-05,1.8e-05,4e-13,4e-10,5e-11,0.0536,34300000000.0,1920000000.0,11.58,-74.21
2.3e-05,1.8e-05,4e-13,4e-10,1.5e-10,0.0536,34300000000.0,1920000000.0,11.58,-73.74
2.3e-05,1.8e-05,4e-13,4e-10,2.5e-10,0.0536,34300000000.0,1910000000.0,11.59,-73.77
2.3e-05,1.8e-05,4e-13,3e-10,1e-10,0.0536,38100000000.0,2090000000.0,11.26,-75.01
2.3e-05,1.8e-05,4e-13,3e-10,5e-11,0.0536,38100000000.0,2080000000.0,11.26,-74.97
2.3e-05,1.8e-05,4e-13,3e-10,1.5e-10,0.0536,38100000000.0,2080000000.0,11.26,-74.95
2.3e-05,1.8e-05,4e-13,3e-10,2e-10,0.0536,38100000000.0,2080000000.0,11.26,-74.9
2.3e-05,1.8e-05,4e-13,3e-10,2.5e-10,0.0536,38100000000.0,2090000000.0,11.26,-75.0
2.3e-05,1.8e-05,4e-13,3.5e-10,5e-11,0.0536,36000000000.0,2000000000.0,11.46,-74.35
